at,userName,score,content
2020-02-15 12:36:06,Pengguna Google,5,"98EE17 Awalnya sih coba-coba,lama kelamaan merasa nyaman ehhh terusnya ketagihan deh...ini baru ngopi yang ga buang""duit banyak,tapi jangan diragukan rasanya karena harga kaki lima rasa bintang lima..apalagi pandan latte nya ngangenin banget rasanya , dan 1 lagi cup/gelasnya itu bisa banget digunakan lagi loh dirumah..pokonya fore itu hore banget deh. Note: diskon nya di banyakin lagi ya biar makin mantabbbbbb.."
2020-02-15 08:40:51,Pengguna Google,5,Good
2020-02-15 08:25:16,Pengguna Google,5,Oke
2020-02-15 03:13:00,Pengguna Google,5,banyak promo kopinya juga enak❤❤
2020-02-15 00:14:28,Pengguna Google,5,Mantab
2020-02-14 17:09:21,Pengguna Google,5,"Ngopi enak sekarang gak pake mahal dan ribet. Cukup order via aplikasi Fore Coffee, gak pake nunggu lama / antri. Yang bikin amaze, Barista nya gercep. Kurleb 5 menitan langsung bisa diambil. Oiya kamu bisa custom order sesuai keinginan kamu. Mau coba, pakai kode referal aku ya : 54EDFC free kopi buat kamu. 😊 Cheers."
2020-02-14 08:58:20,Pengguna Google,1,Tidak bisa cancel orderan... uninstal.. sudah email tidak ada respon..mail delivery not system
2020-02-13 14:45:11,Pengguna Google,5,"Cocok bintang 5 buat fore coffe Recommended lah buat yang suka gak suka coffe, banyak varian soalnya Banyak promo, gak ribet beli nya, bisa bayar pake macem macem dompet digital,, install aplikasi-->pake voucher promo-->pilih menu-->bayar, jadi deh.. Dan yang paling w suka yakni cup nya yang bisa kalian pake lagi dirumah karena dari bahan yang emang khusus tempat makan/minum, jadi sedikit banyak nya membantu memulihkan bumi dari global warming,, Mantap fore coffe 🤩 my referal 209929"
2020-02-13 07:26:58,Pengguna Google,5,Good😍
2020-02-13 01:04:23,Pengguna Google,5,Murah dan enak
2020-02-12 08:11:08,Pengguna Google,5,Good place for sutos
2020-02-12 07:16:44,Pengguna Google,4,Semoga tidak ada cancel lagi
2020-02-12 03:03:05,Pengguna Google,3,Baru download minta update hihi. Bintang 3 dulu
2020-02-11 11:13:24,Pengguna Google,5,Iseng nyoba pake aplikasi..tnyata mudah n cepet...
2020-02-11 06:57:22,Pengguna Google,5,DIEA18 Pertama kali selalu berkesan kopinya saat itu di stasiun kereta kebayoran. Saya menunggu teman akhirnya pesan kopi dengan rasa nikmat luar biasa ditambah pelayanan mbaknya baik dan sabar menunggu 4 jam terasa hanya 10 menit karena ditemani kopi fore coffe bro! Cobain dulu baru komen bro and sis
2020-02-11 03:29:31,Pengguna Google,5,"seru banget pake apk fore order jadi lebih gampang, opsi pembayaran yg lengkap ditambah lg promo dan voucher yang banyak.. thanks fore semoga apk.a bisa lebih baik dan promonya bisa lebih banyak AFE88F"
2020-02-10 11:37:13,Pengguna Google,5,9276A3 kukira mahal....ternyata banyak promo...dan enakkk
2020-02-10 09:54:57,Pengguna Google,5,Cara baru dan cara paling gampang menikmati kopi jaman now.
2020-02-10 05:08:25,Pengguna Google,5,👍👍👍
2020-02-10 02:39:15,Pengguna Google,5,"Mo kasih bintang 5 yaa, soalnya murce buat makemak macam aku. Ga cuma kopi, ada non kopi, cemilan, dan merch juga. Kebetulan yg dideket rumah forego, jd cm bisa pickup. Sebenernya tau FORE udh lama, dr tahun kmaren. Tp ga pernah berani pesen, TAKUT MAHAL. Ga pernah mau donlot app nya juga, krn memori hp suka penuh. Tp liat story temen2 di IG pd minum fore, apalah daya makemak ini laper mata, akhirnya donlot juga. Dan TARAA. Ternyata terjangkau, dan ada voucher juga, makin murce deh. FOREvryone😊"
2020-02-09 08:56:24,Pengguna Google,5,"Rasanya Enak Banget, Very Delicious. Mengalah Para Pesaingnya. Tempatnya Nuansa Forest dan Futuristik Serba putih. Saya Kasih bintang 5 yg terbaik dari yg Terbaik."
2020-02-09 08:54:34,Pengguna Google,5,"444CEF Awalnya sih aku pikir FORE itu kya coffee shop biasa yg standar But Fore coffee trnyata lebih keren krna beda banget"" dri coffee shop lain Selain coffe nya yg bikin nagih pas di lidah Fore itu pcinta lingkungan bngt krna trbukti dri kemasan cup nya bkn cup abal"" yg ga safe lingkungan, fore pke cup yg keren,cantik,cool abis udh gtu look nya lebih luxury ajh gtu jdi lebih wow😍udh gtu klo di take away pun ga pke plastik kresek tpi pke papper bag yg cantik Plusnya lgi bnyak promo nya guyss"
2020-02-09 08:45:21,Pengguna Google,5,Lebih cepat pelayanannya...
2020-02-09 08:15:37,Pengguna Google,5,"8398D2 Nikmat pandan coffee nya mantapppp, wangi, coffee nya juga fresh. Selaluuuuuu langganan bgt tiap hari, gak bikin sakit perut, kembung dan deg2an kopinya. Blm lagi tiap discount nya, duuhhhh..... Pas bgt sama isi kantong, hehehe... FORE coffee d'best...!!!"
2020-02-09 07:37:58,Pengguna Google,5,"7F83DC... Ak tu bukan pecinta kopi, ga suka minum kopi... Pas suami beli dan ak juga coba ketagihan dong.. Enak bngt... Kopinya ga gtu pait dan juga ga gtu manis rsa ny pas... Dan yg ga suka kopi wajib bngt cobain fore ni Bner2 nangih...Dan ga cuman kopi loh fore juga myediakan minuman seger dan ni juga wajib coba.. Iced sparkling rose nmnya,,ni slah satuny fav aku juga loh... rsany sger trus unik gtu.. Enak2... Dan ak mau cobain rsa2 yg lain ny ❤️..."
2020-02-09 06:25:39,Pengguna Google,5,Suka banyak promonya
2020-02-08 13:03:19,Pengguna Google,5,Keren !
2020-02-08 07:03:15,Pengguna Google,5,Ok
2020-02-08 04:16:50,Pengguna Google,5,Good taste
2020-02-08 01:55:37,Pengguna Google,5,Mantuull
2020-02-07 11:25:33,Pengguna Google,5,Mantab
2020-02-07 10:41:19,Pengguna Google,5,Good
2020-02-07 09:45:48,Pengguna Google,5,Mnatap
2020-02-07 06:16:31,Pengguna Google,5,Good
2020-02-07 05:52:20,Pengguna Google,5,Layanan cepat
2020-02-07 05:36:24,Pengguna Google,5,nice app for coffee addicted
2020-02-07 04:31:43,Pengguna Google,5,Mantap
2020-02-07 03:38:55,Pengguna Google,2,Aplikasi nya bad...kendala tidak ada kode verifikasi saat pendaftaran aplikasi
2020-02-07 03:00:13,Pengguna Google,5,💕
2020-02-06 12:09:01,Pengguna Google,1,Hi akun saya kok jadi gak bisa ya? Saya sudah coba uninstall tetep gak bisa
2020-02-06 09:32:53,Pengguna Google,3,Perlu di kembangkan lebih baik lagi
2020-02-06 06:12:25,Pengguna Google,1,Saran. Lokasi jangan pakai auto detect gps. Jadi pas mesen harus pilih lokasi. Jangan auto pilih. Banyak kejadian kopinya udah beli g bs d ambil dan g bisa d refund. Itu adalah hak customer
2020-02-05 17:45:47,Pengguna Google,5,Demi apapun ini coffee shop terbaik yang pernah ada. Cocok juga buat yang gak suka kopi. Ini bisa jadi pilihan buat temen nongkrong atau sekedar traktir temen. Kalo beli lewat aplikasi harga nya bener bener murah banget. Gak perlu pesen. Gak perlu antri. Dan bisa di tinggal jalan jalan dulu. Coffee shop paling rapih juga. Menu nya yang non coffee bener bener enak banget. 1EB13A
2020-02-05 14:13:24,Pengguna Google,5,Thankyou poin 20.000 masuk setelah complain disini... Lebih fast respon complain disini drpda di wa or email ...
2020-02-05 11:58:52,Pengguna Google,2,"Dikit² perbarui,,, dikit² perbaruiiii.... Minta di update Mulu,, kalah status🤪🤪"
2020-02-05 11:34:25,Pengguna Google,5,"Thnks, kopi gratisan nya.. Sering2 kasih gratis tanpa harus beli donk.. Hehehe.."
2020-02-05 10:17:43,Pengguna Google,2,"OTP tidak terkirim Update : OTP terkirim tetapi delay dan sudah expired, mohon diperbaiki."
2020-02-05 10:17:24,Pengguna Google,5,"Enak kopi nya, berasa bgt kopi deh, Tempatnya juga nyaman, order an cepet jadi, cup nya bagus bgt"
2020-02-05 09:30:04,Pengguna Google,5,"Kopinya enak, sering dpt voucher"
2020-02-05 06:49:32,Pengguna Google,3,"Minta update mulu, gede lagi ukurannya.."
2020-02-04 15:44:21,Pengguna Google,5,Terbaik
2020-02-04 13:47:25,Pengguna Google,5,Mantap 👍
2020-02-04 13:47:01,Pengguna Google,5,Mant
2020-02-04 05:40:22,Pengguna Google,3,kode verifikasi otp ga masuk²
2020-02-04 00:02:10,Pengguna Google,3,Minta update mulu
2020-02-03 18:56:27,Pengguna Google,5,"327B77 Pertama download aplikasi fore karena penasaran karena selalu ada di daftar promo payday beberapa e-wallet, pas sampe ke salah satu cabang Fore suprisingly tempatnya oke juga buat hangout, udah gitu ga perlu repot antri panjang. Di Fore kita juga bisa langganan kopi perbulan biar hemat. kopinya mantap dan menu lainnya juga enak! Oiya cup minuman di Fore ini reusable sama desainnya keren bgt, jadi kalo habis pick up minuman dari store tu rasanya ada kebanggaan tersendiri. Great job Fore !❤"
2020-02-03 12:24:17,Pengguna Google,5,Ok gw mau sekedar sharing aja pengalaman gw tentang Fore. Awalnya lagi iseng buka ig biasa liat2 story orang2 😁 eh tiba2 ada iklan dari kopi ini & ternyata buka cabang di Terminal 1A Bandara Soetta & dari situ gw mulai nyoba2 trus & ntah knp dari sekian banyak kopi yg pernah gw cobain cuma Fore aja yg cocok diperut *ini review jujur loh* haha sampe ketagihan & karena saking keseringan beli fore gw dijuluki miss Fore sama temen gw wkwk dan si mas2 nya ampe bosen kali ye gw lg gw lg😂 1C757B
2020-02-03 10:53:15,Pengguna Google,1,Gambir ke tempat gw harusnya ga 5 jam sih..tapi ga nyampe nyampe
2020-02-03 10:52:29,Pengguna Google,1,Gw mesen ga nyampe nyampe
2020-02-03 10:51:32,Pengguna Google,1,Gw mesen ehh udah 4 jam ga nyampe nyampe. Ga jelas dah pokoknya.
2020-02-03 09:37:22,Pengguna Google,5,7683F4. Selain kopinya enak. D tambah kemasannya ramah lingkungan. Coffe shop yg peduli lingkungan.
2020-02-03 07:26:00,Pengguna Google,5,"Akhirnya gue nemuin kopi yang pas banget, pas nikmatnya dan pas di kantong, paling the best itu Iced Pecan Caramel Macchiatonya, ga ngerti lagi kenapa bisa se enak itu, bikin CANDU, siapa bilamg mau ngopi cantik harus ngeluarin banyak duit, cuma di FORE COFFE gue bisa ngopi cantik tanpa harus ngocek kantor berlebih, dari storenya nyaman banget, ada lmusicnya, baristanya ramah², ganteng² lagi wkwk, pokoknya servicenya Toplah, kalau rasanya jangan di tanya lagi deh, di jamin bikim CANDU 🥰"
2020-02-03 06:44:05,Pengguna Google,5,"3E3074 ""Kopi ini pahit, tapi kalau minum sambil melihat dirimu, kopi ini terasa manis"", #SaveForeCoffee #JombloDariLahir"
2020-02-03 05:10:42,Pengguna Google,1,"Kenapa sy ga bs log in? Pdhal sudah prn pakai sebelumnya, nomor terdaftar, tp waktu mw pesan malah selalu minta log in"
2020-02-03 02:43:18,Pengguna Google,5,Enak
2020-02-03 02:00:58,Pengguna Google,5,Mantap
2020-02-02 13:52:19,Pengguna Google,5,mantap
2020-02-02 13:45:52,Pengguna Google,1,Buruk sekali. Login pakai XL buat dapatkan OTP tapi tak bisa.... mana voucher belom terpakai pula lagi
2020-02-02 10:29:05,Pengguna Google,5,Nice banget dah pokoknya. Hampir tiap hari pasti order fore.
2020-02-02 05:26:29,Pengguna Google,5,Ok
2020-02-02 04:49:40,Pengguna Google,5,"Code referal kesan pertama membeli Fore Coffee sangat menyebalkan, karena tempatnya yg sempit dan menunggu antrian lama, selain itu di Aplikasi pun tdk familiar, tapi setelah bertanya ke pegawai yg menjual dan merasakan Coffee nya jadi keturutan terus waktu saya ke Mall"
2020-02-02 03:22:23,Pengguna Google,3,Ribet sorot alamat tujuan
2020-02-01 17:47:47,Pengguna Google,1,"Gua login, kode otp aja kaga di kirim kirim goblok nih app, gua udh nyoba ulang ulang kaga di kirim kode otp nya goblok,"
2020-02-01 14:17:43,Pengguna Google,1,"Satu atau lebih pesananmu tidak tersedia, gak jelas belum pesan udh gak tersedia aja, gak jelas bgt app nya"
2020-02-01 13:34:26,Pengguna Google,5,cita rasa coffee y paling enak
2020-02-01 13:34:24,Pengguna Google,5,"Suka bgt sama aplikasinya, minum kopi jd so simple trus promonya itu loh slalu update. Minum kopi jadi mudah seru dan gk lupa enak. Yummmyyy"
2020-02-01 12:47:46,Pengguna Google,4,"6903B9 Baru tahu kalau pesan kopi bisa lewat aplikasi dan tanpa antrian!!Tinggal klik klik lalu ke store untuk ambil pesanan kita. Paling suka shake shake latte +1 shot, kopi nya berasa sekali. Design cup nya keren dan reusable. Masukan aja untuk bag take away mungkin paper bag Fore bisa diganti yg anti air karena kl pesan yg dingin dan dibawa pulang lama2 paperbag nya rusak kena air lelehan dr cup blm kl tumpah pasti robek bagnya dan jg gk bisa digunakan lagi, pdhl design paperbagnya keren.j"
2020-02-01 11:53:51,Pengguna Google,5,Mantul
2020-02-01 10:57:29,Pengguna Google,5,Sukses selalu semoga makin maju. Aamiin
2020-02-01 05:12:50,Pengguna Google,5,Oke enak keren
2020-02-01 02:44:45,Pengguna Google,4,"Makin mudah klo pesen, tinggal ambil. Gk pake ribet"
2020-01-31 23:29:37,Pengguna Google,4,"NEED IMPROVED D06CCA aplikasi Fore butuh banyak perbaikan aplikasi kadang aplikasi terlalu berat & ada bug seperti berikut; -saat kita melakulan pembayaran dengan go-pay lalu ga sengaja mencet back/kembali maka orderan ga bisa lanjut bayar dibagian ""pesanan"" & harus order ulang."
2020-01-31 16:53:34,Pengguna Google,5,980754 Awal mula kenal kopi waktu ke kota tua. Dstu ada salahsatu coffe kafe jg. Cm lebih tertarik dgn kopi pandan latte. Awalnya sih ragu. Tp pas udah coba . Anjirr rasanya beda dr yg laen. Dan akhirnya fore sdah hadir dikota karawang.. tiap hari deh ngopi.. #pandanlatte fav bgt
2020-01-31 16:51:27,Pengguna Google,1,pelayanannya gak ramah . kecewa beli diptc
2020-01-31 15:45:42,Pengguna Google,5,"Asli...Kedai kopi terniat se indonesia...aplikasinya keren dr pengen liat2 doang jd beli..krna banyak promo wkk, pilihan payment nya yg kece2 semua, on time, packagingnya kualitas bgt... es kopinya d bawa pulang kopinya masih berasa enak pdhl udh 1 jam wkkk keren2.. fitur kadonya boleh juga Cm kalau pesanan udh masuk keranjang gak bs di hapus, jd harus keluar aplikasi dulu..."
2020-01-31 12:47:22,Pengguna Google,5,Kopinya enaaaakkk
2020-01-31 09:01:19,Pengguna Google,5,Puas
2020-01-31 03:30:56,Pengguna Google,5,Sesuai janji saya kalau akun saya sudah bisa login dengan baik tanpa ada kendala lagi saya akan nambah bintangnya. Saya hubungi pusat bantuan via whatsapp fore nya cepat sekali keluhan saya ditanggapi dengan baik hehe Terimakasih 🤗
2020-01-31 03:00:01,Pengguna Google,1,Nunggu kode ferivikasi yg gak masuk masuk. Males lama bgt uninstall aja. Belum siap sepertinya ini
2020-01-31 02:47:06,Pengguna Google,5,Sukaaaaaaaa
2020-01-31 00:59:03,Pengguna Google,4,UI & UX yang bagus dan banyak promo. Mantap
2020-01-30 15:56:58,Pengguna Google,5,God
2020-01-30 14:35:14,Pengguna Google,5,Dengan aplikasi fore jadi lebih mudah pesan kopinya.... Pesan lewat aplikasi tinggal nunggu saja...
2020-01-30 11:27:37,Pengguna Google,5,"Suka sama shake-shake latte. Terus nyobain forerone latte, beh makin mantep~ store yg sering saya datangi itu yg rawamangun sama tanjung barat. Top pokoke"
2020-01-30 10:01:52,Pengguna Google,5,"Memudahkan untuk memesan tanpa antri. Dan tingkatkan terus kualitas pelayanan, serta jaga cita rasa yang enak 🤗❣Next buat berlangganan untuk non coffee dong 🙏🤤"
2020-01-30 06:57:29,Pengguna Google,5,Good
2020-01-30 06:28:57,Pengguna Google,5,95D506 Good Application
2020-01-30 06:19:22,Pengguna Google,3,Lokasi pesanan dianter brp km ya? Ga bisa jauh? Sy mau pesen di elos tp lokasi saya caringin arah ciawi.
2020-01-30 04:55:36,Pengguna Google,5,Nice app
2020-01-30 04:14:17,Pengguna Google,1,"Mau update berkali kali stop di 85%, space maskh banyak padahal."
2020-01-30 01:29:04,Pengguna Google,5,Mudah dan gampang digunakan
2020-01-30 01:10:39,Pengguna Google,5,Ok
2020-01-30 00:33:43,Pengguna Google,5,Good coffe good packaging....
2020-01-30 00:32:13,Pengguna Google,5,Sudah Bagus
2020-01-29 11:46:42,Pengguna Google,5,Mantul
2020-01-29 10:31:20,Pengguna Google,5,Sering promo. Jadi murce
2020-01-29 10:04:34,Pengguna Google,3,"Koq saya gak dapat kopi gratis, sejam lalu baru download & install & daftar ?"
2020-01-29 08:52:08,Pengguna Google,5,Good
2020-01-29 08:00:22,Pengguna Google,5,Bagus
2020-01-29 06:41:57,Pengguna Google,5,Lebih cepat
2020-01-29 06:09:46,Pengguna Google,4,Ok
2020-01-29 02:42:14,Pengguna Google,5,Kopinya enak semoga harganya murah terus
2020-01-29 02:26:36,Pengguna Google,5,Good memang fore terbaik 💕
2020-01-29 02:14:10,Pengguna Google,5,Mantaapp
2020-01-29 01:03:08,Pengguna Google,5,👍
2020-01-29 00:50:14,Pengguna Google,4,Pelayanan lebih ditingkatkan
2020-01-29 00:37:02,Pengguna Google,3,Loadingnya lama
2020-01-28 16:16:06,Pengguna Google,5,"Pertama opening liat tempat coffe yg sejuk bangeeettt.. pas buat kerja apa lagi butuh mikir ide"" fantastis dan yg pasti nyaman banget ni tempat.. penasaran banget dong sama rasa coffenya ternyata Enaaaakkkkk.. Ditambah reward point""a makin aja gue gencar kejarrrr pointnya jg (gmau rugi yee kann) karna banyak keuntungannya 😂 Dan di aplikasi fore ini banyak disc gmn ga makin"" ye kannn.. Apalagi w setiap hari harus ngopi 😎😎 Dan Fore jadi tempat w buat nyari ide sambil ngopi cantik 😍😘😘 AA444D"
2020-01-28 15:53:11,Pengguna Google,5,Fore adalah teman di saat kerja lembur
2020-01-28 14:34:12,Pengguna Google,5,amazing
2020-01-28 10:37:50,Pengguna Google,5,Memudahkan pemesanan
2020-01-28 10:29:03,Pengguna Google,1,"kenapa q barusan beli koq gk ada cashback, padahal kn promo gopay cashback 50%"
2020-01-28 10:02:19,Pengguna Google,4,Promonya banyak mantap
2020-01-28 08:09:01,Pengguna Google,5,Good
2020-01-28 07:38:26,Pengguna Google,5,Pertama coba langsung suka terlebih harganya jauh lebih murah drpd toko sebelah yg sdh jd langganan saya sejak masuk ke indonesia belasan thn yg lalu. Sebab slm ini blm ada yg bs gantiin posisinya tp stlh ada fore tnyta bs 😍😍😍. Pertahankan rasa kopi serta pelayanannya sebab terkadang racikan kopi tiap store sering berbeda dan baristanya jg makin menurun kinerjanya (judes dan sok iyye) ketika mulai terkenal spt toko sebelah
2020-01-28 07:37:18,Pengguna Google,4,Ole banget
2020-01-28 06:37:04,Pengguna Google,5,Murah tapi gak murahan
2020-01-28 05:09:15,Pengguna Google,5,Keren
2020-01-28 05:05:21,Pengguna Google,5,Bagus
2020-01-28 05:05:20,Pengguna Google,5,Bagus
2020-01-28 04:41:42,Pengguna Google,2,"Updet Mulu dah perasaan, berat2 lagi updateannya, dan user interfacenya ga ramah, lambat bgt pas ditouch, sayang bgt padahal kopinya enak bgt"
2020-01-28 04:41:39,Pengguna Google,5,makin banyak promo makin siip
2020-01-28 04:31:25,Pengguna Google,5,"Mantap, Smoga lebih banyak lg promo nya"
2020-01-28 04:16:35,Pengguna Google,5,So far so good
2020-01-28 04:08:52,Pengguna Google,5,Mantap
2020-01-28 02:17:57,Pengguna Google,5,Mantap
2020-01-28 01:55:45,Pengguna Google,5,Mantap
2020-01-28 01:52:44,Pengguna Google,5,MANTAP
2020-01-28 01:33:41,Pengguna Google,3,"Keseringan update, bikin males. Sebenarnya bagus sih"
2020-01-28 01:09:44,Pengguna Google,5,Goog aplikasi
2020-01-27 13:41:21,Pengguna Google,5,"Awalnya buka ig, terus ada iklan kopi fore ini. Pas bgt jaga sore akhirnya order bareng senior. Awalnya kepo ini kopi apa? Lhooo kok freong pke applikasi, super duper bahagia *maaf receh😅🤭,, pas baca lg lumayan dpt potoongan 2x25k lumayanlah ya,, order dan g nyangka cpt jg. Paperbag ny keren go green dgn mengurangi sedotan, kopiny enak pilih less sugar. Share di status WhatsApp dan banyak yg tny,, share sana sini deh akhirnya🤩😍 Sukses selalu fore. Banyak promony #emakbahagia"
2020-01-27 13:16:13,Pengguna Google,5,Kopi enak..tempat bagus..banyak voucernya
2020-01-27 12:54:44,Pengguna Google,5,Mantap
2020-01-27 12:15:50,Pengguna Google,5,Enak!
2020-01-27 11:36:18,Pengguna Google,5,Uye
2020-01-27 11:12:25,Pengguna Google,5,Ga bisa perbarui masaaa☹☹☹
2020-01-27 10:59:00,Pengguna Google,2,Baru daftar hari sabtu 25/1 dapet voucher potongan 25k. Mau dipake hari ini malah ilang vouchernya!!!. Balikin woyy voucherr guaaaaa
2020-01-27 10:08:54,Pengguna Google,4,Memudahkan penikmat copi
2020-01-27 10:07:21,Pengguna Google,5,Mantapp
2020-01-27 10:01:51,Pengguna Google,5,Ok
2020-01-27 09:49:37,Pengguna Google,5,Oke
2020-01-27 09:44:28,Pengguna Google,5,Enak dan banyak diskonnya
2020-01-27 09:24:28,Pengguna Google,1,Mahal aku ga sanggup
2020-01-27 08:56:43,Pengguna Google,5,Good
2020-01-27 08:12:51,Pengguna Google,5,Aplikasinya sangat bermanfaat
2020-01-27 07:31:34,Pengguna Google,4,Banyak promo nya
2020-01-27 07:28:49,Pengguna Google,5,Banyak promo nya dan mudah digunakan
